id_muestra,titulo,anio_estreno,generos,pais_principal,idioma,popularidad,promedio_votos,votos
54054,One for the Money,2012,Crimen,Estados Unidos,Ingles,13.484,5.6,960
96826,Ben 10: Destroy All Aliens,2012,Animacion,Estados Unidos,Ingles,13.477,6.2,91
96826,Ben 10: Destroy All Aliens,2012,Ciencia Ficcion,Estados Unidos,Ingles,13.477,6.2,91
96826,Ben 10: Destroy All Aliens,2012,Familia,Estados Unidos,Ingles,13.477,6.2,91
96826,Ben 10: Destroy All Aliens,2012,Accion,Estados Unidos,Ingles,13.477,6.2,91
96826,Ben 10: Destroy All Aliens,2012,TV Movie,Estados Unidos,Ingles,13.477,6.2,91
88042,Parental Guidance,2012,Comedia,Estados Unidos,Ingles,13.445,6.0,461
49527,Man on a Ledge,2012,Accion,Estados Unidos,Ingles,13.413,6.427,2625
49527,Man on a Ledge,2012,Suspenso,Estados Unidos,Ingles,13.413,6.427,2625
49527,Man on a Ledge,2012,Crimen,Estados Unidos,Ingles,13.413,6.427,2625
147763,The Dog Who Saved the Holidays,2012,Familia,Estados Unidos,Ingles,13.378,4.9,16
147763,The Dog Who Saved the Holidays,2012,Comedia,Estados Unidos,Ingles,13.378,4.9,16
147763,The Dog Who Saved the Holidays,2012,TV Movie,Estados Unidos,Ingles,13.378,4.9,16
128136,My Awkward Sexual Adventure,2012,Comedia,Canada,Ingles,13.295,6.8,346
128136,My Awkward Sexual Adventure,2012,Romance,Canada,Ingles,13.295,6.8,346
128136,My Awkward Sexual Adventure,2012,Drama,Canada,Ingles,13.295,6.8,346
89185,Radio Rebel,2012,Comedia,Canada,Ingles,13.227,6.2,821
89185,Radio Rebel,2012,Drama,Canada,Ingles,13.227,6.2,821
89185,Radio Rebel,2012,Familia,Canada,Ingles,13.227,6.2,821
89185,Radio Rebel,2012,TV Movie,Canada,Ingles,13.227,6.2,821
89185,Radio Rebel,2012,Musica,Canada,Ingles,13.227,6.2,821
94901,About Cherry,2012,Drama,Estados Unidos,Ingles,13.219,4.6,293
139567,Fire with Fire,2012,Accion,Reino Unido,Ingles,13.167,5.674,682
139567,Fire with Fire,2012,Crimen,Reino Unido,Ingles,13.167,5.674,682
139567,Fire with Fire,2012,Drama,Reino Unido,Ingles,13.167,5.674,682
139567,Fire with Fire,2012,Suspenso,Reino Unido,Ingles,13.167,5.674,682
87496,The Company You Keep,2012,Drama,Canada,Ingles,13.111,6.174,706
87496,The Company You Keep,2012,Suspenso,Canada,Ingles,13.111,6.174,706
85872,Le Chef,2012,Comedia,Belgica,Frances,13.059,6.2,599
78215,Into the White,2012,Guerra,Alemania,Noruego,13.029,6.9,296
78215,Into the White,2012,Accion,Alemania,Noruego,13.029,6.9,296
78215,Into the White,2012,Drama,Alemania,Noruego,13.029,6.9,296
151535,Scooby-Doo! Mask of the Blue Falcon,2012,Animacion,Estados Unidos,Ingles,13.013,7.658,161
151535,Scooby-Doo! Mask of the Blue Falcon,2012,Comedia,Estados Unidos,Ingles,13.013,7.658,161
151535,Scooby-Doo! Mask of the Blue Falcon,2012,Fantasia,Estados Unidos,Ingles,13.013,7.658,161
151535,Scooby-Doo! Mask of the Blue Falcon,2012,Aventura,Estados Unidos,Ingles,13.013,7.658,161
151535,Scooby-Doo! Mask of the Blue Falcon,2012,Familia,Estados Unidos,Ingles,13.013,7.658,161
151535,Scooby-Doo! Mask of the Blue Falcon,2012,Misterio,Estados Unidos,Ingles,13.013,7.658,161
149427,Journey to the Christmas Star,2012,Fantasia,Noruega,Noruego,12.973,6.0,173
149427,Journey to the Christmas Star,2012,Aventura,Noruega,Noruego,12.973,6.0,173
149427,Journey to the Christmas Star,2012,Familia,Noruega,Noruego,12.973,6.0,173
114955,Let It Shine,2012,Familia,Estados Unidos,Ingles,12.969,6.9,302
114955,Let It Shine,2012,Musica,Estados Unidos,Ingles,12.969,6.9,302
114955,Let It Shine,2012,TV Movie,Estados Unidos,Ingles,12.969,6.9,302
154030,The Tower,2012,Accion,Corea del Sur,Coreano,12.911,7.0,287
154030,The Tower,2012,Drama,Corea del Sur,Coreano,12.911,7.0,287
140420,Paperman,2012,Animacion,Estados Unidos,Ingles,12.895,8.0,1727
140420,Paperman,2012,Familia,Estados Unidos,Ingles,12.895,8.0,1727
140420,Paperman,2012,Romance,Estados Unidos,Ingles,12.895,8.0,1727
124157,The Thieves,2012,Accion,Hong Kong,Coreano,12.889,6.7,296
124157,The Thieves,2012,Crimen,Hong Kong,Coreano,12.889,6.7,296
122583,Detective Conan: The Eleventh Striker,2012,Animacion,Japon,Japones,12.889,6.945,127
122583,Detective Conan: The Eleventh Striker,2012,Misterio,Japon,Japones,12.889,6.945,127
122583,Detective Conan: The Eleventh Striker,2012,Accion,Japon,Japones,12.889,6.945,127
139862,Rommel,2012,Accion,Austria,Aleman,12.855,6.1,69
139862,Rommel,2012,Guerra,Austria,Aleman,12.855,6.1,69
139862,Rommel,2012,Historia,Austria,Aleman,12.855,6.1,69
139862,Rommel,2012,Drama,Austria,Aleman,12.855,6.1,69
115084,Piranhaconda,2012,Terror,Estados Unidos,Ingles,12.846,4.9,160
115084,Piranhaconda,2012,Ciencia Ficcion,Estados Unidos,Ingles,12.846,4.9,160
115084,Piranhaconda,2012,Comedia,Estados Unidos,Ingles,12.846,4.9,160
89501,Nameless Gangster,2012,Crimen,Corea del Sur,Coreano,12.836,6.9,175
89501,Nameless Gangster,2012,Suspenso,Corea del Sur,Coreano,12.836,6.9,175
121642,Twice Born,2012,Drama,Italia,Italiano,12.801,7.3,453
121642,Twice Born,2012,Romance,Italia,Italiano,12.801,7.3,453
121642,Twice Born,2012,Guerra,Italia,Italiano,12.801,7.3,453
144473,Lan Kwai Fong 2,2012,Comedia,Hong Kong,cn,12.726,5.2,18
144473,Lan Kwai Fong 2,2012,Romance,Hong Kong,cn,12.726,5.2,18
110146,The Sapphires,2012,Comedia,Australia,Ingles,12.723,6.8,208
110146,The Sapphires,2012,Drama,Australia,Ingles,12.723,6.8,208
138544,American Horror House,2012,Terror,Estados Unidos,Ingles,12.722,6.145,38
138544,American Horror House,2012,TV Movie,Estados Unidos,Ingles,12.722,6.145,38
82687,The Guilt Trip,2012,Comedia,Estados Unidos,Ingles,12.717,5.597,715
70667,Kon-Tiki,2012,Aventura,Dinamarca,Noruego,12.674,6.9,762
70667,Kon-Tiki,2012,Historia,Dinamarca,Noruego,12.674,6.9,762
134126,A Company Man,2012,Drama,Corea del Sur,Coreano,12.672,6.8,176
134126,A Company Man,2012,Accion,Corea del Sur,Coreano,12.672,6.8,176
134126,A Company Man,2012,Crimen,Corea del Sur,Coreano,12.672,6.8,176
134126,A Company Man,2012,Suspenso,Corea del Sur,Coreano,12.672,6.8,176
110160,Laurence Anyways,2012,Drama,Canada,Frances,12.659,7.6,860
110160,Laurence Anyways,2012,Romance,Canada,Frances,12.659,7.6,860
84174,Bachelorette,2012,Comedia,Estados Unidos,Ingles,12.653,5.407,1198
84174,Bachelorette,2012,Romance,Estados Unidos,Ingles,12.653,5.407,1198
84199,The First Time,2012,Drama,Estados Unidos,Ingles,12.598,7.0,2112
84199,The First Time,2012,Comedia,Estados Unidos,Ingles,12.598,7.0,2112
84199,The First Time,2012,Romance,Estados Unidos,Ingles,12.598,7.0,2112
116227,Howling,2012,Misterio,Corea del Sur,Coreano,12.583,6.0,92
116227,Howling,2012,Suspenso,Corea del Sur,Coreano,12.583,6.0,92
121606,Resolution,2012,Terror,Estados Unidos,Ingles,12.559,6.3,398
121606,Resolution,2012,Suspenso,Estados Unidos,Ingles,12.559,6.3,398
121606,Resolution,2012,Misterio,Estados Unidos,Ingles,12.559,6.3,398
146724,Love 911,2012,Drama,Corea del Sur,Coreano,12.543,7.155,74
146724,Love 911,2012,Romance,Corea del Sur,Coreano,12.543,7.155,74
146724,Love 911,2012,Comedia,Corea del Sur,Coreano,12.543,7.155,74
101179,Truth or Dare,2012,Terror,Reino Unido,Ingles,12.536,5.6,372
101179,Truth or Dare,2012,Suspenso,Reino Unido,Ingles,12.536,5.6,372
101179,Truth or Dare,2012,Misterio,Reino Unido,Ingles,12.536,5.6,372
49014,Cosmopolis,2012,Drama,Canada,Ingles,12.5,5.7,1257
73567,Killer Joe,2012,Crimen,Estados Unidos,Ingles,12.473,6.5,1440
73567,Killer Joe,2012,Suspenso,Estados Unidos,Ingles,12.473,6.5,1440
102207,HOUBA! On the Trail of the Marsupilami,2012,Familia,Belgica,Frances,12.456,5.3,843
102207,HOUBA! On the Trail of the Marsupilami,2012,Aventura,Belgica,Frances,12.456,5.3,843
102207,HOUBA! On the Trail of the Marsupilami,2012,Comedia,Belgica,Frances,12.456,5.3,843
128077,The Holy Quaternity,2012,Comedia,Republica Checa,Checo,12.441,4.9,15
118624,Doomsday Book,2012,Ciencia Ficcion,Corea del Sur,Coreano,12.434,6.2,108
118624,Doomsday Book,2012,Fantasia,Corea del Sur,Coreano,12.434,6.2,108
118624,Doomsday Book,2012,Drama,Corea del Sur,Coreano,12.434,6.2,108
117974,Sightseers,2012,Comedia,Reino Unido,Ingles,12.334,6.274,513
117974,Sightseers,2012,Crimen,Reino Unido,Ingles,12.334,6.274,513
117974,Sightseers,2012,Romance,Reino Unido,Ingles,12.334,6.274,513
123105,The Bay,2012,Terror,Estados Unidos,Ingles,12.318,5.8,772
123105,The Bay,2012,Ciencia Ficcion,Estados Unidos,Ingles,12.318,5.8,772
123105,The Bay,2012,Suspenso,Estados Unidos,Ingles,12.318,5.8,772
136476,State of Emergency,2012,Ciencia Ficcion,Estados Unidos,Portugues,12.285,5.336,76
136476,State of Emergency,2012,Suspenso,Estados Unidos,Portugues,12.285,5.336,76
111440,The Pact,2012,Terror,Estados Unidos,Ingles,12.236,5.661,478
111440,The Pact,2012,Misterio,Estados Unidos,Ingles,12.236,5.661,478
111440,The Pact,2012,Suspenso,Estados Unidos,Ingles,12.236,5.661,478
141423,The Legend of Mor'du,2012,Animacion,Estados Unidos,Ingles,12.216,5.931,152
141423,The Legend of Mor'du,2012,Familia,Estados Unidos,Ingles,12.216,5.931,152
177221,The Battery,2012,Drama,Estados Unidos,Ingles,12.187,6.186,280
177221,The Battery,2012,Terror,Estados Unidos,Ingles,12.187,6.186,280
88005,Seeking a Friend for the End of the World,2012,Comedia,Estados Unidos,Ingles,12.09,6.572,2090
88005,Seeking a Friend for the End of the World,2012,Drama,Estados Unidos,Ingles,12.09,6.572,2090
88005,Seeking a Friend for the End of the World,2012,Romance,Estados Unidos,Ingles,12.09,6.572,2090
88005,Seeking a Friend for the End of the World,2012,Aventura,Estados Unidos,Ingles,12.09,6.572,2090
127651,The Seasoning House,2012,Terror,Reino Unido,Ingles,12.074,6.347,248
146578,The Package,2012,Accion,Canada,Ingles,12.065,5.2,127
164372,The Snow Queen,2012,Animacion,Rusia,Ruso,12.043,5.8,168
164372,The Snow Queen,2012,Fantasia,Rusia,Ruso,12.043,5.8,168
164372,The Snow Queen,2012,Familia,Rusia,Ruso,12.043,5.8,168
110398,No,2012,Drama,Chile,Espanol,12.026,7.184,434
110398,No,2012,Historia,Chile,Espanol,12.026,7.184,434
135531,Fairy Tail: Phoenix Priestess,2012,Animacion,Japon,Japones,11.945,7.25,220
135531,Fairy Tail: Phoenix Priestess,2012,Accion,Japon,Japones,11.945,7.25,220
135531,Fairy Tail: Phoenix Priestess,2012,Aventura,Japon,Japones,11.945,7.25,220
135531,Fairy Tail: Phoenix Priestess,2012,Comedia,Japon,Japones,11.945,7.25,220
135531,Fairy Tail: Phoenix Priestess,2012,Fantasia,Japon,Japones,11.945,7.25,220
126250,Love Is All You Need,2012,Comedia,Dinamarca,Danes,11.91,6.0,278
126250,Love Is All You Need,2012,Romance,Dinamarca,Danes,11.91,6.0,278
126250,Love Is All You Need,2012,Drama,Dinamarca,Danes,11.91,6.0,278
84332,Safety Not Guaranteed,2012,Comedia,Estados Unidos,Ingles,11.893,6.785,1470
84332,Safety Not Guaranteed,2012,Romance,Estados Unidos,Ingles,11.893,6.785,1470
84332,Safety Not Guaranteed,2012,Ciencia Ficcion,Estados Unidos,Ingles,11.893,6.785,1470
121873,Hannah Arendt,2012,Drama,Francia,Aleman,11.863,6.9,272
123103,Aftershock,2012,Terror,Chile,Espanol,11.794,5.1,331
123103,Aftershock,2012,Suspenso,Chile,Espanol,11.794,5.1,331
115929,Cool Kids Don't Cry,2012,Familia,Paises Bajos,Holandes,11.772,8.0,264
115929,Cool Kids Don't Cry,2012,Romance,Paises Bajos,Holandes,11.772,8.0,264
115929,Cool Kids Don't Cry,2012,Drama,Paises Bajos,Holandes,11.772,8.0,264
109584,Broken,2012,Drama,Francia,Ingles,11.732,6.924,268
103747,The Angels' Share,2012,Drama,Belgica,Ingles,11.71,6.952,572
103747,The Angels' Share,2012,Comedia,Belgica,Ingles,11.71,6.952,572
109513,Hit & Run,2012,Accion,Estados Unidos,Ingles,11.698,5.699,541
109513,Hit & Run,2012,Comedia,Estados Unidos,Ingles,11.698,5.699,541
109513,Hit & Run,2012,Romance,Estados Unidos,Ingles,11.698,5.699,541
109856,Sen Kimsin?,2012,Comedia,Turquia,Turco,11.68,4.757,37
109856,Sen Kimsin?,2012,Crimen,Turquia,Turco,11.68,4.757,37
123377,Pieta,2012,Drama,Corea del Sur,Coreano,11.672,7.1,381
100271,A Letter to Momo,2012,Comedia,Japon,Japones,11.66,7.4,369
100271,A Letter to Momo,2012,Fantasia,Japon,Japones,11.66,7.4,369
100271,A Letter to Momo,2012,Animacion,Japon,Japones,11.66,7.4,369
100271,A Letter to Momo,2012,Drama,Japon,Japones,11.66,7.4,369
100271,A Letter to Momo,2012,Familia,Japon,Japones,11.66,7.4,369
121789,At Any Price,2012,Drama,Estados Unidos,Ingles,11.65,5.4,221
121789,At Any Price,2012,Suspenso,Estados Unidos,Ingles,11.65,5.4,221
60599,Arbitrage,2012,Drama,Estados Unidos,Ingles,11.648,6.315,857
60599,Arbitrage,2012,Suspenso,Estados Unidos,Ingles,11.648,6.315,857
123362,Painless,2012,Drama,Francia,Catalan,11.622,6.2,165
123362,Painless,2012,Terror,Francia,Catalan,11.622,6.2,165
123362,Painless,2012,Suspenso,Francia,Catalan,11.622,6.2,165
100683,Dragon Eyes,2012,Accion,Estados Unidos,Ingles,11.622,5.2,185
133558,Saints and Soldiers: Airborne Creed,2012,Guerra,Estados Unidos,Ingles,11.595,5.3,83
133558,Saints and Soldiers: Airborne Creed,2012,Drama,Estados Unidos,Ingles,11.595,5.3,83
133558,Saints and Soldiers: Airborne Creed,2012,Accion,Estados Unidos,Ingles,11.595,5.3,83
298016,It's a SpongeBob Christmas!,2012,Familia,Estados Unidos,Ingles,11.573,7.0,243
298016,It's a SpongeBob Christmas!,2012,Animacion,Estados Unidos,Ingles,11.573,7.0,243
298016,It's a SpongeBob Christmas!,2012,Comedia,Estados Unidos,Ingles,11.573,7.0,243
298016,It's a SpongeBob Christmas!,2012,TV Movie,Estados Unidos,Ingles,11.573,7.0,243
110354,Side by Side,2012,Documental,Estados Unidos,Ingles,11.572,7.3,291
116440,"Maggie Simpson in ""The Longest Daycare""",2012,Animacion,Estados Unidos,Ingles,11.571,6.9,364
116440,"Maggie Simpson in ""The Longest Daycare""",2012,Drama,Estados Unidos,Ingles,11.571,6.9,364
116440,"Maggie Simpson in ""The Longest Daycare""",2012,Familia,Estados Unidos,Ingles,11.571,6.9,364
116440,"Maggie Simpson in ""The Longest Daycare""",2012,Comedia,Estados Unidos,Ingles,11.571,6.9,364
139651,Haute Cuisine,2012,Comedia,Francia,Frances,11.551,6.2,293
139651,Haute Cuisine,2012,Drama,Francia,Frances,11.551,6.2,293
134096,2 + 2,2012,Comedia,Argentina,Espanol,11.551,6.6,89
72890,Girl Most Likely,2012,Comedia,Estados Unidos,Ingles,11.535,5.6,258
85373,StreetDance 2,2012,Musica,Alemania,Ingles,11.507,6.2,380
85373,StreetDance 2,2012,Romance,Alemania,Ingles,11.507,6.2,380
85373,StreetDance 2,2012,Drama,Alemania,Ingles,11.507,6.2,380
91186,A Simple Life,2012,Drama,China,cn,11.505,7.479,167
84200,"For a Good Time, Call...",2012,Comedia,Estados Unidos,Ingles,11.471,5.9,306
84200,"For a Good Time, Call...",2012,Drama,Estados Unidos,Ingles,11.471,5.9,306
92645,Grimm's Snow White,2012,Fantasia,Estados Unidos,Ingles,11.463,5.6,68
171587,Whatcha Wearin'?,2012,Romance,Corea del Sur,Coreano,11.458,6.9,91
171587,Whatcha Wearin'?,2012,Drama,Corea del Sur,Coreano,11.458,6.9,91
171587,Whatcha Wearin'?,2012,Comedia,Corea del Sur,Coreano,11.458,6.9,91
118737,Interview with a Hitman,2012,Accion,Reino Unido,Ingles,11.45,5.2,134
118737,Interview with a Hitman,2012,Suspenso,Reino Unido,Ingles,11.45,5.2,134
140174,Rise of the Zombies,2012,Accion,Estados Unidos,Ingles,11.42,4.3,91
140174,Rise of the Zombies,2012,Terror,Estados Unidos,Ingles,11.42,4.3,91
140174,Rise of the Zombies,2012,Suspenso,Estados Unidos,Ingles,11.42,4.3,91
84329,Robot & Frank,2012,Ciencia Ficcion,Estados Unidos,Ingles,11.411,6.9,1086
84329,Robot & Frank,2012,Comedia,Estados Unidos,Ingles,11.411,6.9,1086
84329,Robot & Frank,2012,Drama,Estados Unidos,Ingles,11.411,6.9,1086
84329,Robot & Frank,2012,Crimen,Estados Unidos,Ingles,11.411,6.9,1086
115023,Measuring the World,2012,Drama,Alemania,Aleman,11.407,6.5,136
224746,Bekas,2012,Drama,Suecia,ku,11.376,7.505,108
103740,Beyond the Hills,2012,Drama,Belgica,Rumano,11.374,7.1,190
103740,Beyond the Hills,2012,Romance,Belgica,Rumano,11.374,7.1,190
86467,Bel Ami,2012,Romance,Italia,Ingles,11.371,5.3,515
86467,Bel Ami,2012,Drama,Italia,Ingles,11.371,5.3,515
98948,Abraham Lincoln vs. Zombies,2012,Terror,Estados Unidos,Ingles,11.346,3.8,129
98948,Abraham Lincoln vs. Zombies,2012,Accion,Estados Unidos,Ingles,11.346,3.8,129
98948,Abraham Lincoln vs. Zombies,2012,Suspenso,Estados Unidos,Ingles,11.346,3.8,129
81836,To Rome with Love,2012,Comedia,Italia,Ingles,11.289,5.8,2009
81836,To Rome with Love,2012,Romance,Italia,Ingles,11.289,5.8,2009
86004,Talaash,2012,Crimen,India,Hindi,11.286,6.8,222
86004,Talaash,2012,Drama,India,Hindi,11.286,6.8,222
86004,Talaash,2012,Suspenso,India,Hindi,11.286,6.8,222
107170,Ghost Recon: Alpha,2012,Accion,Estados Unidos,Ingles,11.284,7.13,115
107170,Ghost Recon: Alpha,2012,Ciencia Ficcion,Estados Unidos,Ingles,11.284,7.13,115
107170,Ghost Recon: Alpha,2012,Suspenso,Estados Unidos,Ingles,11.284,7.13,115
107170,Ghost Recon: Alpha,2012,Guerra,Estados Unidos,Ingles,11.284,7.13,115
121828,Beyond Outrage,2012,Accion,Japon,Japones,11.234,7.034,262
121828,Beyond Outrage,2012,Crimen,Japon,Japones,11.234,7.034,262
141528,Time Travel Mater,2012,Animacion,Canada,Ingles,11.22,6.019,134
141528,Time Travel Mater,2012,Familia,Canada,Ingles,11.22,6.019,134
116977,Foodfight!,2012,Aventura,Estados Unidos,Ingles,11.214,1.899,144
116977,Foodfight!,2012,Comedia,Estados Unidos,Ingles,11.214,1.899,144
116977,Foodfight!,2012,Accion,Estados Unidos,Ingles,11.214,1.899,144
116977,Foodfight!,2012,Animacion,Estados Unidos,Ingles,11.214,1.899,144
116977,Foodfight!,2012,Familia,Estados Unidos,Ingles,11.214,1.899,144
116977,Foodfight!,2012,Guerra,Estados Unidos,Ingles,11.214,1.899,144
119278,Smiley,2012,Terror,Estados Unidos,Ingles,11.204,4.3,400
86597,The Tall Man,2012,Terror,Canada,Ingles,11.195,6.0,1155
86597,The Tall Man,2012,Misterio,Canada,Ingles,11.195,6.0,1155
86597,The Tall Man,2012,Suspenso,Canada,Ingles,11.195,6.0,1155
138122,Student of the Year,2012,Comedia,India,Hindi,11.187,5.7,172
138122,Student of the Year,2012,Drama,India,Hindi,11.187,5.7,172
138122,Student of the Year,2012,Romance,India,Hindi,11.187,5.7,172
136403,Populaire,2012,Comedia,Belgica,Frances,11.181,6.625,574
136403,Populaire,2012,Romance,Belgica,Frances,11.181,6.625,574
139933,Kiss of the Damned,2012,Suspenso,Estados Unidos,Ingles,11.152,5.1,137
139933,Kiss of the Damned,2012,Terror,Estados Unidos,Ingles,11.152,5.1,137
139933,Kiss of the Damned,2012,Romance,Estados Unidos,Ingles,11.152,5.1,137
136701,The Assassins,2012,Drama,China,Chino,11.083,5.686,59
136701,The Assassins,2012,Historia,China,Chino,11.083,5.686,59
135812,Dracula 3D,2012,Terror,Francia,Ingles,11.024,3.4,223
91679,Starlet,2012,Drama,Estados Unidos,Ingles,11.021,6.8,173
84184,Celeste & Jesse Forever,2012,Comedia,Estados Unidos,Ingles,11.013,6.4,469
84184,Celeste & Jesse Forever,2012,Drama,Estados Unidos,Ingles,11.013,6.4,469
84184,Celeste & Jesse Forever,2012,Romance,Estados Unidos,Ingles,11.013,6.4,469
111237,White Tiger,2012,Accion,Rusia,Ruso,10.999,5.7,99
111237,White Tiger,2012,Aventura,Rusia,Ruso,10.999,5.7,99
111237,White Tiger,2012,Fantasia,Rusia,Ruso,10.999,5.7,99
111237,White Tiger,2012,Guerra,Rusia,Ruso,10.999,5.7,99
116005,Love Actually... Sucks!,2012,Drama,Hong Kong,cn,10.987,4.7,21
46429,Gallowwalkers,2012,Accion,Estados Unidos,Ingles,10.972,4.7,338
46429,Gallowwalkers,2012,Terror,Estados Unidos,Ingles,10.972,4.7,338
46429,Gallowwalkers,2012,Western,Estados Unidos,Ingles,10.972,4.7,338
148347,The Jungle,2012,Comedia,Rusia,Ruso,10.912,5.2,36
148347,The Jungle,2012,Aventura,Rusia,Ruso,10.912,5.2,36
148347,The Jungle,2012,Romance,Rusia,Ruso,10.912,5.2,36
142308,Santa Paws 2: The Santa Pups,2012,Familia,Estados Unidos,Ingles,10.849,6.0,109
142308,Santa Paws 2: The Santa Pups,2012,Fantasia,Estados Unidos,Ingles,10.849,6.0,109
142308,Santa Paws 2: The Santa Pups,2012,Aventura,Estados Unidos,Ingles,10.849,6.0,109
82696,Hope Springs,2012,Drama,Estados Unidos,Ingles,10.844,6.257,777
82696,Hope Springs,2012,Comedia,Estados Unidos,Ingles,10.844,6.257,777
82696,Hope Springs,2012,Romance,Estados Unidos,Ingles,10.844,6.257,777
128876,Tower Block,2012,Suspenso,Reino Unido,Ingles,10.826,5.838,185
128876,Tower Block,2012,Accion,Reino Unido,Ingles,10.826,5.838,185
99579,"Farewell, My Queen",2012,Drama,Francia,Frances,10.806,5.9,306
99579,"Farewell, My Queen",2012,Historia,Francia,Frances,10.806,5.9,306
90369,Now Is Good,2012,Drama,Reino Unido,Ingles,10.776,7.3,1082
90369,Now Is Good,2012,Romance,Reino Unido,Ingles,10.776,7.3,1082
146955,Border Run,2012,Suspenso,Estados Unidos,Ingles,10.754,5.9,71
146955,Border Run,2012,Crimen,Estados Unidos,Ingles,10.754,5.9,71
84383,I Am Bruce Lee,2012,Documental,Canada,Ingles,10.754,7.7,147
95516,Cleanskin,2012,Drama,Reino Unido,Ingles,10.718,5.7,326
95516,Cleanskin,2012,Suspenso,Reino Unido,Ingles,10.718,5.7,326
95516,Cleanskin,2012,Crimen,Reino Unido,Ingles,10.718,5.7,326
74306,God Bless America,2012,Comedia,Estados Unidos,Ingles,10.714,7.0,962
74306,God Bless America,2012,Drama,Estados Unidos,Ingles,10.714,7.0,962
74306,God Bless America,2012,Crimen,Estados Unidos,Ingles,10.714,7.0,962
85739,ACAB : All Cops Are Bastards,2012,Accion,Francia,Italiano,10.688,7.0,828
85739,ACAB : All Cops Are Bastards,2012,Drama,Francia,Italiano,10.688,7.0,828
85739,ACAB : All Cops Are Bastards,2012,Crimen,Francia,Italiano,10.688,7.0,828
127867,The Brass Teapot,2012,Comedia,Estados Unidos,Ingles,10.682,6.1,484
127867,The Brass Teapot,2012,Fantasia,Estados Unidos,Ingles,10.682,6.1,484
